item_id,user_id,rating,genre
504,1801,5.0,Grocery
504,1994,5.0,Grocery
504,50,5.0,Grocery
504,657,5.0,Grocery
504,394,5.0,Grocery
504,2857,5.0,Grocery
504,1208,5.0,Grocery
504,1436,4.0,Grocery
504,2682,5.0,Grocery
504,2669,5.0,Grocery
504,2765,5.0,Grocery
504,2124,4.0,Grocery
504,77,5.0,Grocery
505,3641,5.0,Grocery
505,1019,5.0,Grocery
505,701,1.0,Grocery
505,1848,4.0,Grocery
505,1045,5.0,Grocery
505,876,5.0,Grocery
505,2222,5.0,Grocery
505,1817,5.0,Grocery
505,1848,5.0,Grocery
505,1168,5.0,Grocery
505,1489,4.0,Grocery
505,609,5.0,Grocery
505,1175,5.0,Grocery
505,557,5.0,Grocery
505,2536,4.0,Grocery
505,1205,4.0,Grocery
505,1055,5.0,Grocery
505,1490,5.0,Grocery
505,14,5.0,Grocery
505,1180,5.0,Grocery
505,678,4.0,Grocery
505,1110,4.0,Grocery
505,993,4.0,Grocery
505,116,5.0,Grocery
505,678,5.0,Grocery
505,811,5.0,Grocery
505,268,5.0,Grocery
505,1891,2.0,Grocery
505,1116,4.0,Grocery
506,1686,5.0,Grocery
506,1469,2.0,Grocery
506,1224,5.0,Grocery
506,1505,4.0,Grocery
506,2212,5.0,Grocery
506,864,5.0,Grocery
506,1811,5.0,Grocery
506,852,5.0,Grocery
506,3317,5.0,Grocery
506,1495,5.0,Grocery
506,898,5.0,Grocery
506,2599,5.0,Grocery
506,2317,5.0,Grocery
506,1627,5.0,Grocery
506,883,5.0,Grocery
506,3076,5.0,Grocery
506,3642,5.0,Grocery
506,76,4.0,Grocery
506,929,5.0,Grocery
506,124,3.0,Grocery
506,1700,5.0,Grocery
506,2404,5.0,Grocery
506,1514,5.0,Grocery
506,301,5.0,Grocery
506,2068,4.0,Grocery
506,119,5.0,Grocery
506,1830,5.0,Grocery
506,904,5.0,Grocery
506,945,5.0,Grocery
506,2167,4.0,Grocery
506,2434,5.0,Grocery
506,3244,5.0,Grocery
506,1475,4.0,Grocery
506,1902,5.0,Grocery
506,367,5.0,Grocery
506,1344,5.0,Grocery
506,266,5.0,Grocery
506,3172,5.0,Grocery
506,1551,5.0,Grocery
506,593,5.0,Grocery
506,129,5.0,Grocery
506,1050,5.0,Grocery
506,192,4.0,Grocery
506,389,5.0,Grocery
506,1629,5.0,Grocery
506,1087,5.0,Grocery
506,996,5.0,Grocery
506,1659,5.0,Grocery
506,3077,5.0,Grocery
507,278,5.0,Grocery
507,1185,5.0,Grocery
507,847,4.0,Grocery
507,1112,5.0,Grocery
507,89,5.0,Grocery
507,2956,5.0,Grocery
507,341,5.0,Grocery
507,1515,5.0,Grocery
507,1156,5.0,Grocery
507,1955,5.0,Grocery
507,3353,5.0,Grocery
507,2488,5.0,Grocery
507,307,4.0,Grocery
507,195,5.0,Grocery
507,88,5.0,Grocery
507,854,5.0,Grocery
507,758,5.0,Grocery
507,130,5.0,Grocery
507,452,5.0,Grocery
507,876,4.0,Grocery
507,3017,5.0,Grocery
507,2493,5.0,Grocery
507,121,5.0,Grocery
507,1415,5.0,Grocery
507,3643,5.0,Grocery
507,978,4.0,Grocery
507,1089,5.0,Grocery
507,2322,5.0,Grocery
507,749,5.0,Grocery
507,1196,5.0,Grocery
507,917,4.0,Grocery
507,918,5.0,Grocery
507,584,4.0,Grocery
507,1159,5.0,Grocery
507,1218,5.0,Grocery
507,338,5.0,Grocery
507,224,5.0,Grocery
507,931,4.0,Grocery
507,261,3.0,Grocery
507,776,5.0,Grocery
508,307,1.0,Grocery
508,2171,4.0,Grocery
508,1488,5.0,Grocery
508,1874,5.0,Grocery
508,1907,4.0,Grocery
508,1146,5.0,Grocery
508,1298,5.0,Grocery
508,1891,5.0,Grocery
508,1172,5.0,Grocery
508,1884,4.0,Grocery
508,1974,5.0,Grocery
508,982,3.0,Grocery
508,898,5.0,Grocery
508,1197,5.0,Grocery
508,281,4.0,Grocery
508,995,4.0,Grocery
508,675,5.0,Grocery
508,129,5.0,Grocery
508,1888,5.0,Grocery
508,1131,5.0,Grocery
508,1350,3.0,Grocery
508,1282,5.0,Grocery
508,1482,3.0,Grocery
509,1111,5.0,Grocery
509,1559,5.0,Grocery
509,939,5.0,Grocery
509,959,5.0,Grocery
509,254,5.0,Grocery
509,1475,4.0,Grocery
509,296,5.0,Grocery
509,2019,5.0,Grocery
509,869,4.0,Grocery
509,1491,5.0,Grocery
509,133,5.0,Grocery
509,153,5.0,Grocery
509,1144,3.0,Grocery
509,86,5.0,Grocery
509,953,5.0,Grocery
509,2076,4.0,Grocery
509,1240,4.0,Grocery
509,2868,4.0,Grocery
509,1837,5.0,Grocery
509,454,5.0,Grocery
509,316,5.0,Grocery
510,1225,5.0,Grocery
510,2674,5.0,Grocery
510,498,5.0,Grocery
510,2720,5.0,Grocery
510,52,5.0,Grocery
511,1240,5.0,Grocery
511,316,5.0,Grocery
511,2172,5.0,Grocery
510,1492,5.0,Grocery
511,915,5.0,Grocery
510,186,4.0,Grocery
510,1225,5.0,Grocery
511,579,5.0,Grocery
511,52,5.0,Grocery
511,1754,5.0,Grocery
511,1272,1.0,Grocery
511,1771,5.0,Grocery
511,1559,5.0,Grocery
511,223,5.0,Grocery
511,2367,5.0,Grocery
511,2161,5.0,Grocery
511,2540,5.0,Grocery
511,2461,4.0,Grocery
511,2538,5.0,Grocery
511,418,5.0,Grocery
511,1971,5.0,Grocery
511,150,5.0,Grocery
511,732,5.0,Grocery
511,916,1.0,Grocery
510,565,5.0,Grocery
510,9,5.0,Grocery
510,3644,1.0,Grocery
510,63,5.0,Grocery
510,94,5.0,Grocery
510,2722,5.0,Grocery
510,739,5.0,Grocery
510,126,5.0,Grocery
510,2857,1.0,Grocery
510,1416,5.0,Grocery
510,1372,5.0,Grocery
510,3645,5.0,Grocery
510,225,5.0,Grocery
510,1612,5.0,Grocery
510,225,5.0,Grocery
510,3646,1.0,Grocery
510,2668,5.0,Grocery
510,3206,5.0,Grocery
510,1837,5.0,Grocery
510,1519,4.0,Grocery
510,2362,5.0,Grocery
510,2978,5.0,Grocery
512,2943,5.0,Grocery
512,3534,5.0,Grocery
512,3647,5.0,Grocery
512,867,4.0,Grocery
512,2874,2.0,Grocery
512,3648,1.0,Grocery
512,2705,5.0,Grocery
512,430,5.0,Grocery
512,429,3.0,Grocery
512,114,5.0,Grocery
512,856,5.0,Grocery
512,813,5.0,Grocery
512,857,5.0,Grocery
512,231,5.0,Grocery
512,1918,5.0,Grocery
512,3016,5.0,Grocery
512,229,1.0,Grocery
512,2880,5.0,Grocery
512,2503,3.0,Grocery
512,126,5.0,Grocery
512,2506,5.0,Grocery
512,2950,1.0,Grocery
512,3013,4.0,Grocery
513,1083,5.0,Grocery
514,1088,5.0,Grocery
513,86,5.0,Grocery
513,1798,5.0,Grocery
513,3427,5.0,Grocery
513,650,5.0,Grocery
513,2881,5.0,Grocery
513,811,5.0,Grocery
513,3489,5.0,Grocery
513,3214,5.0,Grocery
513,2480,4.0,Grocery
514,36,4.0,Grocery
514,1802,5.0,Grocery
513,105,5.0,Grocery
513,3649,1.0,Grocery
513,2650,5.0,Grocery
513,3650,5.0,Grocery
514,3438,2.0,Grocery
513,350,5.0,Grocery
513,3651,5.0,Grocery
513,2482,5.0,Grocery
513,934,5.0,Grocery
513,3652,5.0,Grocery
514,2152,5.0,Grocery
513,1906,5.0,Grocery
513,2997,5.0,Grocery
514,811,5.0,Grocery
513,1977,5.0,Grocery
513,3653,5.0,Grocery
513,3654,5.0,Grocery
513,581,5.0,Grocery
513,2572,5.0,Grocery
513,1258,4.0,Grocery
513,945,4.0,Grocery
513,2580,4.0,Grocery
513,2621,5.0,Grocery
514,3655,5.0,Grocery
513,2104,5.0,Grocery
513,3656,5.0,Grocery
513,2258,5.0,Grocery
513,1168,5.0,Grocery
513,1169,5.0,Grocery
513,2343,4.0,Grocery
513,2930,5.0,Grocery
513,3523,5.0,Grocery
513,782,5.0,Grocery
514,3327,5.0,Grocery
513,778,5.0,Grocery
513,3657,5.0,Grocery
513,2456,5.0,Grocery
513,3379,5.0,Grocery
513,1455,5.0,Grocery
513,685,5.0,Grocery
514,3658,5.0,Grocery
513,1926,4.0,Grocery
514,431,4.0,Grocery
513,119,5.0,Grocery
513,704,5.0,Grocery
513,2346,4.0,Grocery
513,1526,5.0,Grocery
514,2109,5.0,Grocery
514,341,5.0,Grocery
513,980,5.0,Grocery
513,1061,5.0,Grocery
514,341,5.0,Grocery
514,3659,5.0,Grocery
514,1546,5.0,Grocery
514,988,5.0,Grocery
514,1773,5.0,Grocery
514,2862,5.0,Grocery
514,2862,5.0,Grocery
514,3660,5.0,Grocery
514,2563,5.0,Grocery
514,1457,5.0,Grocery
515,2053,5.0,Grocery
515,3661,3.0,Grocery
515,1466,5.0,Grocery
515,596,5.0,Grocery
515,2221,5.0,Grocery
515,1656,5.0,Grocery
515,575,4.0,Grocery
515,2346,5.0,Grocery
515,753,5.0,Grocery
515,848,5.0,Grocery
515,516,1.0,Grocery
515,2510,5.0,Grocery
515,2848,3.0,Grocery
515,3662,5.0,Grocery
515,58,5.0,Grocery
515,876,4.0,Grocery
515,3083,5.0,Grocery
515,2566,5.0,Grocery
515,1901,4.0,Grocery
515,1627,5.0,Grocery
515,1106,5.0,Grocery
515,544,4.0,Grocery
515,1961,5.0,Grocery
515,1709,5.0,Grocery
515,3663,5.0,Grocery
515,973,5.0,Grocery
515,3554,5.0,Grocery
515,687,4.0,Grocery
515,2934,5.0,Grocery
515,341,4.0,Grocery
515,647,5.0,Grocery
515,3109,5.0,Grocery
515,3141,5.0,Grocery
515,1772,3.0,Grocery
515,693,5.0,Grocery
515,1941,5.0,Grocery
515,432,5.0,Grocery
515,1473,5.0,Grocery
515,1755,5.0,Grocery
515,427,4.0,Grocery
515,3664,5.0,Grocery
516,915,3.0,Grocery
516,775,5.0,Grocery
515,3665,5.0,Grocery
516,269,3.0,Grocery
516,713,5.0,Grocery
515,3437,4.0,Grocery
516,1163,5.0,Grocery
516,1803,5.0,Grocery
516,2057,5.0,Grocery
516,1530,5.0,Grocery
516,3200,5.0,Grocery
516,438,4.0,Grocery
516,28,3.0,Grocery
516,283,5.0,Grocery
516,1637,5.0,Grocery
516,1813,5.0,Grocery
516,1686,5.0,Grocery
516,658,5.0,Grocery
516,271,5.0,Grocery
516,371,5.0,Grocery
516,416,5.0,Grocery
516,1439,5.0,Grocery
516,77,5.0,Grocery
517,2224,5.0,Grocery
517,435,5.0,Grocery
517,326,4.0,Grocery
517,754,5.0,Grocery
517,2993,5.0,Grocery
517,1106,5.0,Grocery
517,2143,5.0,Grocery
517,220,5.0,Grocery
517,3666,5.0,Grocery
518,435,5.0,Grocery
517,3667,5.0,Grocery
517,438,4.0,Grocery
517,3668,5.0,Grocery
517,3298,5.0,Grocery
517,762,5.0,Grocery
518,754,5.0,Grocery
517,3192,5.0,Grocery
517,1642,5.0,Grocery
518,2993,5.0,Grocery
517,1656,4.0,Grocery
517,448,5.0,Grocery
517,2709,5.0,Grocery
517,1418,5.0,Grocery
517,596,5.0,Grocery
517,3327,5.0,Grocery
517,2270,3.0,Grocery
517,3669,5.0,Grocery
518,833,5.0,Grocery
518,1967,5.0,Grocery
517,943,4.0,Grocery
518,2143,5.0,Grocery
517,748,5.0,Grocery
518,88,5.0,Grocery
517,3060,5.0,Grocery
517,835,5.0,Grocery
517,621,5.0,Grocery
518,3475,5.0,Grocery
517,1166,5.0,Grocery
518,539,5.0,Grocery
517,1474,5.0,Grocery
517,361,5.0,Grocery
517,365,5.0,Grocery
518,448,5.0,Grocery
517,1332,5.0,Grocery
517,235,5.0,Grocery
518,3667,5.0,Grocery
517,1311,5.0,Grocery
517,560,5.0,Grocery
517,2115,5.0,Grocery
518,438,4.0,Grocery
518,1925,5.0,Grocery
518,757,5.0,Grocery
518,3298,5.0,Grocery
518,3192,5.0,Grocery
518,1642,5.0,Grocery
518,1200,4.0,Grocery
518,1656,4.0,Grocery
518,459,5.0,Grocery
518,2709,5.0,Grocery
518,3327,5.0,Grocery
518,2679,5.0,Grocery
518,1828,5.0,Grocery
518,572,5.0,Grocery
518,3176,5.0,Grocery
518,943,4.0,Grocery
518,3060,5.0,Grocery
518,349,5.0,Grocery
518,2677,4.0,Grocery
518,1474,5.0,Grocery
518,361,5.0,Grocery
518,235,5.0,Grocery
519,2741,3.0,Grocery
519,3670,3.0,Grocery
519,3670,5.0,Grocery
519,255,5.0,Grocery
519,893,5.0,Grocery
519,957,5.0,Grocery
519,843,5.0,Grocery
519,2161,5.0,Grocery
519,2139,5.0,Grocery
519,2212,5.0,Grocery
519,374,5.0,Grocery
519,3671,5.0,Grocery
519,297,5.0,Grocery
519,811,5.0,Grocery
519,461,5.0,Grocery
519,589,5.0,Grocery
519,163,4.0,Grocery
519,175,5.0,Grocery
519,2848,5.0,Grocery
519,1981,5.0,Grocery
519,50,2.0,Grocery
519,1223,5.0,Grocery
519,3122,4.0,Grocery
519,1762,5.0,Grocery
519,474,5.0,Grocery
520,2248,5.0,Grocery
520,307,5.0,Grocery
520,1543,5.0,Grocery
520,1810,5.0,Grocery
520,2931,5.0,Grocery
520,3050,5.0,Grocery
520,1133,5.0,Grocery
520,441,5.0,Grocery
520,695,4.0,Grocery
520,488,5.0,Grocery
520,1484,5.0,Grocery
520,915,5.0,Grocery
520,904,5.0,Grocery
520,768,5.0,Grocery
520,840,4.0,Grocery
520,1776,5.0,Grocery
520,1964,5.0,Grocery
520,2424,5.0,Grocery
520,1014,5.0,Grocery
520,3089,5.0,Grocery
520,51,5.0,Grocery
520,133,5.0,Grocery
520,897,5.0,Grocery
520,988,4.0,Grocery
520,1772,5.0,Grocery
520,1772,5.0,Grocery
520,2214,1.0,Grocery
520,2214,1.0,Grocery
520,2390,5.0,Grocery
521,2416,5.0,Grocery
522,1264,4.0,Grocery
522,1243,4.0,Grocery
522,1238,5.0,Grocery
522,367,5.0,Grocery
522,1675,5.0,Grocery
522,1273,4.0,Grocery
522,1747,4.0,Grocery
522,675,3.0,Grocery
522,2203,5.0,Grocery
522,1274,5.0,Grocery
522,1259,4.0,Grocery
521,3672,4.0,Grocery
522,2210,5.0,Grocery
522,1074,4.0,Grocery
522,1277,5.0,Grocery
522,1557,5.0,Grocery
522,3198,4.0,Grocery
522,1249,4.0,Grocery
522,390,4.0,Grocery
522,1327,5.0,Grocery
521,1334,5.0,Grocery
521,1693,5.0,Grocery
521,1647,4.0,Grocery
521,3673,5.0,Grocery
521,1746,5.0,Grocery
521,1745,5.0,Grocery
521,1319,4.0,Grocery
521,2799,3.0,Grocery
521,3674,5.0,Grocery
521,3294,5.0,Grocery
521,3232,5.0,Grocery
521,1338,4.0,Grocery
521,2922,5.0,Grocery
521,2203,5.0,Grocery
521,2925,5.0,Grocery
521,3607,5.0,Grocery
521,3612,5.0,Grocery
521,1742,5.0,Grocery
521,2592,5.0,Grocery
521,1067,5.0,Grocery
521,1815,5.0,Grocery
521,1273,4.0,Grocery
521,301,5.0,Grocery
521,301,5.0,Grocery
521,2416,5.0,Grocery
523,971,5.0,Grocery
523,31,5.0,Grocery
523,431,4.0,Grocery
523,117,1.0,Grocery
523,244,4.0,Grocery
523,3297,5.0,Grocery
523,1076,5.0,Grocery
523,1785,5.0,Grocery
523,892,5.0,Grocery
523,1046,5.0,Grocery
523,122,5.0,Grocery
524,887,4.0,Grocery
524,1128,5.0,Grocery
524,864,4.0,Grocery
523,3261,2.0,Grocery
523,469,5.0,Grocery
523,2109,5.0,Grocery
524,3575,5.0,Grocery
525,301,5.0,Grocery
525,663,4.0,Grocery
523,454,4.0,Grocery
523,1223,4.0,Grocery
523,1217,5.0,Grocery
523,509,5.0,Grocery
523,1136,4.0,Grocery
523,2550,5.0,Grocery
525,1746,5.0,Grocery
525,2171,5.0,Grocery
525,1259,4.0,Grocery
525,1249,4.0,Grocery
525,675,5.0,Grocery
525,1338,5.0,Grocery
525,1270,5.0,Grocery
525,3594,4.0,Grocery
524,1902,5.0,Grocery
524,3472,5.0,Grocery
524,753,5.0,Grocery
526,843,5.0,Grocery
525,1263,5.0,Grocery
525,2203,4.0,Grocery
525,3675,5.0,Grocery
525,1071,5.0,Grocery
525,1258,4.0,Grocery
525,627,5.0,Grocery
525,421,4.0,Grocery
525,1252,5.0,Grocery
526,2227,5.0,Grocery
524,520,5.0,Grocery
524,511,5.0,Grocery
526,3676,5.0,Grocery
524,3149,5.0,Grocery
527,1785,5.0,Grocery
527,1957,5.0,Grocery
526,2252,5.0,Grocery
524,1460,5.0,Grocery
527,2826,5.0,Grocery
524,488,5.0,Grocery
526,1923,4.0,Grocery
527,3677,5.0,Grocery
526,2938,5.0,Grocery
526,1248,3.0,Grocery
526,1228,4.0,Grocery
524,3119,5.0,Grocery
524,779,5.0,Grocery
527,768,5.0,Grocery
527,2762,5.0,Grocery
526,3678,3.0,Grocery
526,3567,5.0,Grocery
526,552,3.0,Grocery
526,3610,5.0,Grocery
526,363,4.0,Grocery
527,812,5.0,Grocery
527,912,5.0,Grocery
527,2337,5.0,Grocery
527,902,5.0,Grocery
527,889,1.0,Grocery
526,3323,5.0,Grocery
526,3166,5.0,Grocery
526,1008,3.0,Grocery
526,1337,5.0,Grocery
526,3268,5.0,Grocery
524,1562,5.0,Grocery
524,2488,5.0,Grocery
527,1606,5.0,Grocery
527,1163,5.0,Grocery
526,1174,5.0,Grocery
526,18,4.0,Grocery
526,448,4.0,Grocery
524,564,5.0,Grocery
526,301,5.0,Grocery
526,2416,5.0,Grocery
527,910,3.0,Grocery
527,388,4.0,Grocery
527,554,1.0,Grocery
524,1832,5.0,Grocery
524,3679,5.0,Grocery
524,443,5.0,Grocery
524,843,5.0,Grocery
527,1643,4.0,Grocery
527,3617,5.0,Grocery
524,2926,5.0,Grocery
524,626,5.0,Grocery
524,885,4.0,Grocery
527,2938,5.0,Grocery
524,2333,5.0,Grocery
527,152,5.0,Grocery
527,3323,4.0,Grocery
527,1228,5.0,Grocery
527,3319,5.0,Grocery
527,1239,3.0,Grocery
524,898,5.0,Grocery
527,1223,5.0,Grocery
527,2184,5.0,Grocery
527,1620,4.0,Grocery
527,2384,5.0,Grocery
524,897,5.0,Grocery
524,821,5.0,Grocery
524,1232,5.0,Grocery
528,1414,5.0,Grocery
528,474,4.0,Grocery
527,2921,4.0,Grocery
527,676,2.0,Grocery
527,1729,3.0,Grocery
527,2444,5.0,Grocery
527,692,4.0,Grocery
527,1281,5.0,Grocery
527,991,5.0,Grocery
527,365,4.0,Grocery
527,301,5.0,Grocery
527,762,4.0,Grocery
524,697,4.0,Grocery
527,622,4.0,Grocery
527,1521,3.0,Grocery
527,1401,5.0,Grocery
527,816,5.0,Grocery
528,3214,4.0,Grocery
524,3217,5.0,Grocery
524,2127,3.0,Grocery
527,2022,5.0,Grocery
527,1222,5.0,Grocery
528,1212,3.0,Grocery
527,868,5.0,Grocery
527,917,3.0,Grocery
527,868,5.0,Grocery
527,2605,5.0,Grocery
524,113,5.0,Grocery
527,868,5.0,Grocery
527,868,5.0,Grocery
527,868,5.0,Grocery
528,288,5.0,Grocery
524,31,5.0,Grocery
524,3461,5.0,Grocery
524,1563,5.0,Grocery
527,1659,5.0,Grocery
527,868,5.0,Grocery
524,946,5.0,Grocery
524,918,4.0,Grocery
528,2840,5.0,Grocery
528,596,5.0,Grocery
528,3680,4.0,Grocery
527,868,5.0,Grocery
527,1133,5.0,Grocery
527,303,5.0,Grocery
524,177,5.0,Grocery
524,128,5.0,Grocery
524,1884,5.0,Grocery
524,774,5.0,Grocery
524,1190,5.0,Grocery
528,1011,4.0,Grocery
524,2191,5.0,Grocery
524,3166,4.0,Grocery
528,545,4.0,Grocery
524,3678,4.0,Grocery
524,1248,5.0,Grocery
524,3244,5.0,Grocery
524,452,5.0,Grocery
524,1693,5.0,Grocery
528,1934,5.0,Grocery
528,3080,4.0,Grocery
524,2369,4.0,Grocery
524,1184,5.0,Grocery
524,1192,4.0,Grocery
524,1155,5.0,Grocery
524,3681,5.0,Grocery
524,110,5.0,Grocery
524,974,4.0,Grocery
528,1489,5.0,Grocery
524,3682,5.0,Grocery
524,2412,4.0,Grocery
524,2381,5.0,Grocery
524,1880,5.0,Grocery
524,301,5.0,Grocery
524,2609,5.0,Grocery
524,1249,4.0,Grocery
524,2193,4.0,Grocery
524,781,5.0,Grocery
524,547,5.0,Grocery
528,2365,1.0,Grocery
524,464,4.0,Grocery
524,469,5.0,Grocery
524,811,4.0,Grocery
524,924,5.0,Grocery
524,224,5.0,Grocery
524,2475,4.0,Grocery
529,639,5.0,Grocery
528,685,4.0,Grocery
524,868,4.0,Grocery
524,129,5.0,Grocery
524,2152,5.0,Grocery
524,2908,4.0,Grocery
524,1659,5.0,Grocery
528,768,5.0,Grocery
528,64,5.0,Grocery
524,398,5.0,Grocery
528,2097,5.0,Grocery
529,696,2.0,Grocery
524,671,5.0,Grocery
524,398,5.0,Grocery
524,398,5.0,Grocery
528,153,5.0,Grocery
528,1205,4.0,Grocery
528,2754,5.0,Grocery
528,3112,5.0,Grocery
528,453,1.0,Grocery
528,1932,5.0,Grocery
528,775,5.0,Grocery
529,2043,5.0,Grocery
529,972,3.0,Grocery
529,972,3.0,Grocery
528,856,4.0,Grocery
528,1793,5.0,Grocery
529,803,4.0,Grocery
529,918,5.0,Grocery
529,3653,4.0,Grocery
528,1305,5.0,Grocery
529,1172,5.0,Grocery
528,1216,5.0,Grocery
528,129,5.0,Grocery
528,2536,5.0,Grocery
528,1054,3.0,Grocery
528,1075,5.0,Grocery
528,286,4.0,Grocery
528,1438,5.0,Grocery
529,105,3.0,Grocery
529,2262,5.0,Grocery
528,2910,4.0,Grocery
529,1061,4.0,Grocery
529,1138,4.0,Grocery
529,1061,3.0,Grocery
528,1000,4.0,Grocery
529,307,3.0,Grocery
529,1357,5.0,Grocery
529,1686,4.0,Grocery
529,1815,5.0,Grocery
529,1815,5.0,Grocery
529,1881,5.0,Grocery
529,2926,5.0,Grocery
529,1822,5.0,Grocery
530,3240,4.0,Grocery
530,1174,5.0,Grocery
530,301,5.0,Grocery
530,1262,5.0,Grocery
530,2416,5.0,Grocery
530,1270,5.0,Grocery
530,1236,5.0,Grocery
530,2780,5.0,Grocery
530,1268,4.0,Grocery
530,1263,5.0,Grocery
530,3594,5.0,Grocery
530,1746,5.0,Grocery
530,1071,5.0,Grocery
530,3683,5.0,Grocery
530,3684,4.0,Grocery
530,1287,5.0,Grocery
530,1267,3.0,Grocery
530,3685,4.0,Grocery
531,1061,5.0,Grocery
531,3150,5.0,Grocery
531,2945,5.0,Grocery
531,3686,5.0,Grocery
531,1302,5.0,Grocery
531,2128,5.0,Grocery
531,3687,5.0,Grocery
531,755,5.0,Grocery
531,242,5.0,Grocery
531,3314,5.0,Grocery
531,3067,5.0,Grocery
531,130,5.0,Grocery
531,115,5.0,Grocery
531,3461,5.0,Grocery
531,3688,4.0,Grocery
531,1188,5.0,Grocery
531,2590,5.0,Grocery
531,1659,5.0,Grocery
531,1112,5.0,Grocery
531,1811,2.0,Grocery
531,2217,5.0,Grocery
531,310,5.0,Grocery
531,554,2.0,Grocery
532,2742,5.0,Grocery
532,2424,5.0,Grocery
532,2218,3.0,Grocery
532,366,4.0,Grocery
532,935,5.0,Grocery
532,1514,5.0,Grocery
532,2613,5.0,Grocery
532,1823,4.0,Grocery
532,2538,5.0,Grocery
532,594,5.0,Grocery
532,832,5.0,Grocery
532,2805,5.0,Grocery
532,1663,5.0,Grocery
532,1824,4.0,Grocery
532,2731,5.0,Grocery
532,2177,5.0,Grocery
532,959,5.0,Grocery
533,3065,5.0,Grocery
533,222,5.0,Grocery
532,202,5.0,Grocery
533,1856,2.0,Grocery
532,212,5.0,Grocery
532,394,5.0,Grocery
532,222,5.0,Grocery
533,206,5.0,Grocery
533,2600,5.0,Grocery
533,2357,5.0,Grocery
532,1145,5.0,Grocery
533,2703,3.0,Grocery
533,346,5.0,Grocery
533,1539,5.0,Grocery
533,86,5.0,Grocery
533,833,5.0,Grocery
533,3180,3.0,Grocery
533,1538,5.0,Grocery
533,1145,5.0,Grocery
533,373,5.0,Grocery
533,3109,5.0,Grocery
533,347,5.0,Grocery
533,82,5.0,Grocery
533,657,5.0,Grocery
533,326,5.0,Grocery
533,52,5.0,Grocery
533,2742,5.0,Grocery
533,3669,5.0,Grocery
534,82,5.0,Grocery
534,509,4.0,Grocery
534,226,5.0,Grocery
534,222,5.0,Grocery
534,2654,5.0,Grocery
534,935,5.0,Grocery
534,1826,5.0,Grocery
534,2364,4.0,Grocery
534,3188,5.0,Grocery
534,183,5.0,Grocery
534,959,5.0,Grocery
534,533,5.0,Grocery
534,1415,5.0,Grocery
534,603,5.0,Grocery
534,212,5.0,Grocery
534,2139,4.0,Grocery
534,347,5.0,Grocery
534,367,5.0,Grocery
534,282,5.0,Grocery
534,2064,5.0,Grocery
535,3256,4.0,Grocery
535,1602,5.0,Grocery
535,52,5.0,Grocery
535,3065,5.0,Grocery
535,1272,5.0,Grocery
535,203,4.0,Grocery
535,207,5.0,Grocery
535,832,5.0,Grocery
535,1540,5.0,Grocery
535,3440,5.0,Grocery
535,2017,5.0,Grocery
535,1988,5.0,Grocery
535,2161,5.0,Grocery
535,749,5.0,Grocery
535,1559,5.0,Grocery
535,1404,5.0,Grocery
535,712,5.0,Grocery
535,1536,5.0,Grocery
535,1827,5.0,Grocery
535,1535,5.0,Grocery
535,224,5.0,Grocery
535,2878,3.0,Grocery
535,2072,5.0,Grocery
535,94,5.0,Grocery
535,3369,5.0,Grocery
535,391,4.0,Grocery
535,2094,5.0,Grocery
535,1922,3.0,Grocery
535,2367,5.0,Grocery
535,1391,5.0,Grocery
535,2807,5.0,Grocery
535,222,5.0,Grocery
535,1543,5.0,Grocery
535,1439,1.0,Grocery
535,2271,5.0,Grocery
536,653,5.0,Grocery
536,36,4.0,Grocery
536,403,5.0,Grocery
536,2835,5.0,Grocery
536,2800,5.0,Grocery
536,2213,5.0,Grocery
536,888,3.0,Grocery
536,858,4.0,Grocery
536,858,4.0,Grocery
536,858,4.0,Grocery
536,858,4.0,Grocery
536,3010,5.0,Grocery
536,1221,4.0,Grocery
536,2199,5.0,Grocery
536,1666,1.0,Grocery
536,1526,5.0,Grocery
536,2479,3.0,Grocery
536,235,2.0,Grocery
536,10,5.0,Grocery
536,657,5.0,Grocery
537,426,4.0,Grocery
537,287,5.0,Grocery
537,2067,5.0,Grocery
537,723,5.0,Grocery
537,2504,5.0,Grocery
537,1995,4.0,Grocery
537,2084,5.0,Grocery
537,3548,2.0,Grocery
537,3065,5.0,Grocery
537,1599,5.0,Grocery
537,1803,5.0,Grocery
537,2245,5.0,Grocery
537,152,5.0,Grocery
537,968,4.0,Grocery
537,2900,5.0,Grocery
537,612,5.0,Grocery
537,203,5.0,Grocery
537,107,5.0,Grocery
537,987,5.0,Grocery
537,605,5.0,Grocery
537,80,5.0,Grocery
537,1826,5.0,Grocery
537,453,5.0,Grocery
537,798,5.0,Grocery
537,2230,5.0,Grocery
537,2658,5.0,Grocery
537,1107,5.0,Grocery
537,2872,5.0,Grocery
537,2356,5.0,Grocery
537,3243,5.0,Grocery
537,2205,5.0,Grocery
537,1478,5.0,Grocery
537,1200,5.0,Grocery
537,398,5.0,Grocery
537,2014,5.0,Grocery
537,657,5.0,Grocery
537,2678,5.0,Grocery
537,2697,5.0,Grocery
537,2421,5.0,Grocery
537,3573,5.0,Grocery
537,3025,5.0,Grocery
537,2680,4.0,Grocery
537,1549,4.0,Grocery
537,2259,5.0,Grocery
537,1439,5.0,Grocery
537,1014,5.0,Grocery
537,2344,5.0,Grocery
537,3333,4.0,Grocery
537,2030,5.0,Grocery
537,1088,4.0,Grocery
