user_id,item_id,rating,genre
581,2716,4,Horror
581,2722,3,Sci-Fi
581,2754,2,Horror
582,3793,5,Sci-Fi
582,1270,4,Sci-Fi
582,2093,5,Sci-Fi
582,3081,3,Horror
582,2428,3,Sci-Fi
582,3273,3,Horror
582,3471,5,Sci-Fi
582,2672,2,Sci-Fi
582,2826,4,Horror
582,1127,3,Sci-Fi
582,3826,5,Sci-Fi
582,3863,4,Sci-Fi
582,3300,4,Sci-Fi
582,3175,4,Sci-Fi
582,3354,4,Sci-Fi
582,2701,3,Sci-Fi
582,2710,4,Horror
582,2713,4,Horror
582,2716,5,Horror
582,2719,4,Horror
582,2722,5,Sci-Fi
582,24,5,Sci-Fi
582,3593,5,Sci-Fi
582,1210,5,Sci-Fi
582,2976,1,Horror
583,3793,5,Sci-Fi
583,589,5,Sci-Fi
583,1261,1,Horror
583,2455,4,Sci-Fi
583,2456,3,Sci-Fi
583,2617,5,Horror
583,2640,3,Sci-Fi
583,2641,3,Sci-Fi
583,2642,3,Sci-Fi
583,2643,3,Sci-Fi
583,2657,4,Sci-Fi
583,3471,4,Sci-Fi
583,435,3,Sci-Fi
583,3699,3,Sci-Fi
583,2119,2,Horror
583,2122,3,Horror
583,1327,4,Horror
583,1196,4,Sci-Fi
583,2160,3,Horror
583,1396,3,Sci-Fi
583,1544,3,Sci-Fi
583,1580,4,Sci-Fi
583,1584,5,Sci-Fi
583,3527,4,Sci-Fi
583,2746,4,Horror
583,1965,3,Sci-Fi
583,32,4,Sci-Fi
583,1210,4,Sci-Fi
583,541,5,Sci-Fi
583,1240,5,Sci-Fi
584,260,5,Sci-Fi
584,1196,4,Sci-Fi
584,1580,4,Sci-Fi
584,1097,5,Sci-Fi
585,3793,4,Sci-Fi
585,589,4,Sci-Fi
585,1270,4,Sci-Fi
585,1274,5,Sci-Fi
585,741,4,Sci-Fi
585,750,4,Sci-Fi
585,3033,3,Sci-Fi
585,2094,2,Sci-Fi
585,924,4,Sci-Fi
585,2275,3,Sci-Fi
585,2600,1,Sci-Fi
585,1676,3,Sci-Fi
585,1690,3,Sci-Fi
585,3476,3,Horror
585,260,3,Sci-Fi
585,2699,4,Sci-Fi
585,1127,4,Sci-Fi
585,480,4,Sci-Fi
585,2105,4,Sci-Fi
585,1175,5,Sci-Fi
585,3863,3,Sci-Fi
585,3864,5,Sci-Fi
585,1196,5,Sci-Fi
585,1199,5,Sci-Fi
585,2140,4,Sci-Fi
585,1342,3,Horror
585,671,4,Sci-Fi
585,1356,3,Sci-Fi
585,1527,3,Sci-Fi
585,1391,3,Sci-Fi
585,1396,3,Sci-Fi
585,1544,2,Sci-Fi
585,3156,1,Sci-Fi
585,3175,4,Sci-Fi
585,1580,4,Sci-Fi
585,1584,2,Sci-Fi
585,1591,3,Sci-Fi
585,1748,3,Sci-Fi
585,3354,2,Sci-Fi
585,1909,3,Sci-Fi
585,2571,4,Sci-Fi
585,160,2,Sci-Fi
585,2722,3,Sci-Fi
585,1921,4,Sci-Fi
585,316,2,Sci-Fi
585,24,2,Sci-Fi
585,29,4,Sci-Fi
585,1965,4,Sci-Fi
585,32,5,Sci-Fi
585,2916,4,Sci-Fi
585,1037,2,Sci-Fi
585,1200,4,Sci-Fi
585,1205,4,Sci-Fi
585,1206,3,Sci-Fi
585,1210,2,Sci-Fi
585,1214,4,Sci-Fi
585,1215,4,Sci-Fi
585,541,4,Sci-Fi
585,546,1,Sci-Fi
585,2021,3,Sci-Fi
585,2968,4,Sci-Fi
585,3785,2,Horror
585,2046,2,Sci-Fi
585,2986,2,Sci-Fi
586,589,4,Sci-Fi
586,1270,4,Sci-Fi
586,750,5,Sci-Fi
586,924,5,Sci-Fi
586,2287,4,Sci-Fi
586,1676,3,Sci-Fi
586,3471,4,Sci-Fi
586,260,5,Sci-Fi
586,1196,5,Sci-Fi
586,1199,5,Sci-Fi
586,2529,4,Sci-Fi
586,2571,4,Sci-Fi
586,29,5,Sci-Fi
586,3703,3,Sci-Fi
586,1200,4,Sci-Fi
586,1206,5,Sci-Fi
586,1210,5,Sci-Fi
586,1214,5,Sci-Fi
586,541,5,Sci-Fi
586,1240,5,Sci-Fi
587,3937,2,Sci-Fi
587,2054,2,Sci-Fi
587,1258,4,Horror
587,1407,3,Horror
587,1270,4,Sci-Fi
587,1278,2,Horror
587,3033,2,Sci-Fi
587,788,3,Sci-Fi
587,2628,2,Sci-Fi
587,2640,3,Sci-Fi
587,2657,4,Sci-Fi
587,260,4,Sci-Fi
587,610,2,Sci-Fi
587,2116,3,Sci-Fi
587,1175,4,Sci-Fi
587,1196,3,Sci-Fi
587,2140,3,Sci-Fi
587,1350,4,Horror
587,2160,4,Horror
587,1387,4,Horror
587,2710,3,Horror
587,2716,3,Horror
587,3527,2,Sci-Fi
587,3535,3,Horror
587,2746,3,Horror
587,29,3,Sci-Fi
587,1965,4,Sci-Fi
587,32,4,Sci-Fi
587,1982,4,Horror
587,1994,3,Horror
587,1997,3,Horror
587,1206,3,Sci-Fi
587,70,2,Horror
587,2011,4,Sci-Fi
587,2012,3,Sci-Fi
587,1210,3,Sci-Fi
587,1219,4,Horror
587,1077,5,Sci-Fi
587,2968,3,Sci-Fi
587,1097,3,Sci-Fi
587,3785,3,Horror
588,2054,3,Sci-Fi
588,1258,4,Horror
588,1270,3,Sci-Fi
588,750,5,Sci-Fi
588,924,5,Sci-Fi
588,2407,4,Sci-Fi
588,1645,3,Horror
588,2455,4,Sci-Fi
588,2640,4,Sci-Fi
588,2641,4,Sci-Fi
588,2657,4,Sci-Fi
588,3471,4,Sci-Fi
588,260,4,Sci-Fi
588,435,3,Sci-Fi
588,3699,4,Sci-Fi
588,480,3,Sci-Fi
588,1175,4,Sci-Fi
588,1196,3,Sci-Fi
588,1199,5,Sci-Fi
588,2160,5,Horror
588,1387,3,Horror
588,2338,1,Horror
588,1391,4,Sci-Fi
588,1396,2,Sci-Fi
588,2366,4,Horror
588,1573,3,Sci-Fi
588,1580,5,Sci-Fi
588,2529,3,Sci-Fi
588,1584,4,Sci-Fi
588,1909,4,Sci-Fi
588,2716,4,Horror
588,2571,4,Sci-Fi
588,1921,5,Sci-Fi
588,3700,5,Sci-Fi
588,3702,3,Sci-Fi
588,3703,3,Sci-Fi
588,32,4,Sci-Fi
588,1037,2,Sci-Fi
588,1206,5,Sci-Fi
588,532,4,Horror
588,2010,5,Sci-Fi
588,1210,4,Sci-Fi
588,1214,4,Sci-Fi
588,1219,4,Horror
588,1077,5,Sci-Fi
588,1097,5,Sci-Fi
589,1270,4,Sci-Fi
589,1196,3,Sci-Fi
589,160,2,Sci-Fi
589,2012,5,Sci-Fi
590,3793,3,Sci-Fi
590,1653,5,Sci-Fi
590,3499,3,Horror
590,3827,3,Sci-Fi
590,3863,2,Sci-Fi
590,3326,5,Sci-Fi
590,1584,4,Sci-Fi
590,1748,3,Sci-Fi
590,2571,3,Sci-Fi
590,32,3,Sci-Fi
590,3908,4,Horror
590,1097,2,Sci-Fi
591,2054,1,Sci-Fi
591,1407,2,Horror
591,1270,2,Sci-Fi
591,750,4,Sci-Fi
591,924,4,Sci-Fi
591,2407,3,Sci-Fi
591,2288,4,Sci-Fi
591,1653,4,Sci-Fi
591,3264,1,Horror
591,3273,1,Horror
591,3471,4,Sci-Fi
591,3476,5,Horror
591,1127,3,Sci-Fi
591,1333,4,Horror
591,1196,4,Sci-Fi
591,671,4,Sci-Fi
591,2163,3,Horror
591,2311,2,Sci-Fi
591,2338,1,Horror
591,2346,4,Sci-Fi
591,1584,4,Sci-Fi
591,1748,3,Sci-Fi
591,2571,4,Sci-Fi
591,3527,1,Sci-Fi
591,2916,2,Sci-Fi
591,1200,3,Sci-Fi
591,2004,1,Horror
591,2011,1,Sci-Fi
591,1210,4,Sci-Fi
591,1214,3,Sci-Fi
591,1219,5,Horror
591,541,4,Sci-Fi
591,1097,3,Sci-Fi
591,1240,2,Sci-Fi
592,3793,5,Sci-Fi
592,260,5,Sci-Fi
592,1196,5,Sci-Fi
592,1388,3,Horror
593,1396,3,Sci-Fi
594,1270,5,Sci-Fi
594,1278,5,Horror
594,3175,3,Sci-Fi
594,2716,5,Horror
594,1077,5,Sci-Fi
595,589,3,Sci-Fi
595,3175,3,Sci-Fi
595,1580,3,Sci-Fi
595,1210,2,Sci-Fi
596,3793,1,Sci-Fi
596,589,4,Sci-Fi
596,2454,3,Sci-Fi
596,1129,3,Sci-Fi
596,1130,2,Horror
596,3864,1,Sci-Fi
596,1544,4,Sci-Fi
596,1580,5,Sci-Fi
596,3354,2,Sci-Fi
596,3535,2,Horror
596,3745,2,Sci-Fi
597,3793,4,Sci-Fi
597,3016,4,Horror
597,3175,4,Sci-Fi
597,2532,4,Sci-Fi
597,2701,3,Sci-Fi
597,2710,4,Horror
597,2716,5,Horror
597,1210,5,Sci-Fi
597,2038,3,Sci-Fi
598,3081,2,Horror
598,1127,2,Sci-Fi
598,480,3,Sci-Fi
598,3354,2,Sci-Fi
598,2710,2,Horror
598,2716,3,Horror
598,2571,4,Sci-Fi
600,968,3,Sci-Fi
600,3175,4,Sci-Fi
600,2701,1,Sci-Fi
600,2716,5,Horror
600,1997,4,Horror
601,3793,4,Sci-Fi
601,2054,2,Sci-Fi
601,724,3,Horror
601,589,3,Sci-Fi
601,1407,3,Horror
601,1261,5,Horror
601,737,1,Sci-Fi
601,3016,4,Horror
601,1270,2,Sci-Fi
601,750,4,Sci-Fi
601,3033,3,Sci-Fi
601,780,4,Sci-Fi
601,2407,2,Sci-Fi
601,2279,3,Horror
601,1644,3,Horror
601,2450,2,Sci-Fi
601,2454,3,Sci-Fi
601,2464,3,Horror
601,2617,1,Horror
601,2628,3,Sci-Fi
601,2657,2,Sci-Fi
601,253,4,Horror
601,260,3,Sci-Fi
601,2826,3,Horror
601,2681,4,Sci-Fi
601,3499,4,Horror
601,3676,2,Horror
601,480,3,Sci-Fi
601,2122,4,Horror
601,3863,4,Sci-Fi
601,1339,4,Horror
601,1196,3,Sci-Fi
601,2140,4,Sci-Fi
601,1342,3,Horror
601,1345,4,Horror
601,1347,4,Horror
601,671,3,Sci-Fi
601,674,4,Sci-Fi
601,1374,3,Sci-Fi
601,880,2,Sci-Fi
601,2513,3,Horror
601,3175,3,Sci-Fi
601,2529,4,Sci-Fi
601,1584,4,Sci-Fi
601,2389,2,Horror
601,2701,2,Sci-Fi
601,1909,4,Sci-Fi
601,2716,3,Horror
601,1921,4,Sci-Fi
601,1924,2,Sci-Fi
601,172,3,Sci-Fi
601,173,1,Sci-Fi
601,3535,4,Horror
601,188,3,Horror
601,2746,2,Horror
601,29,4,Sci-Fi
601,2902,3,Horror
601,2903,3,Horror
601,1965,2,Sci-Fi
601,1969,3,Horror
601,2916,3,Sci-Fi
601,1970,3,Horror
601,1971,3,Horror
601,1037,3,Sci-Fi
601,1982,4,Horror
601,1985,3,Horror
601,1991,2,Horror
601,1994,5,Horror
601,1995,3,Horror
601,1996,3,Horror
601,1997,4,Horror
601,2003,2,Horror
601,1205,2,Sci-Fi
601,1206,4,Sci-Fi
601,532,4,Horror
601,70,3,Horror
601,2011,2,Sci-Fi
601,1210,3,Sci-Fi
601,1215,3,Sci-Fi
601,1219,4,Horror
601,546,1,Sci-Fi
601,2021,3,Sci-Fi
601,2968,5,Sci-Fi
601,3917,4,Horror
601,2976,3,Horror
601,1097,3,Sci-Fi
601,1240,3,Sci-Fi
601,2985,2,Sci-Fi
601,2986,1,Sci-Fi
602,718,3,Sci-Fi
602,3932,3,Sci-Fi
602,3937,1,Sci-Fi
602,3793,1,Sci-Fi
602,2054,5,Sci-Fi
602,1253,5,Sci-Fi
602,589,5,Sci-Fi
602,1270,5,Sci-Fi
602,1274,1,Sci-Fi
602,748,3,Sci-Fi
602,750,5,Sci-Fi
602,3032,5,Sci-Fi
602,3033,2,Sci-Fi
602,2232,1,Sci-Fi
602,2091,5,Sci-Fi
602,2093,2,Sci-Fi
602,2094,3,Sci-Fi
602,3058,1,Sci-Fi
602,924,5,Sci-Fi
602,780,4,Sci-Fi
602,788,5,Sci-Fi
602,2407,5,Sci-Fi
602,3070,5,Sci-Fi
602,2275,1,Sci-Fi
602,2287,5,Sci-Fi
602,2288,2,Sci-Fi
602,968,5,Sci-Fi
602,2454,3,Sci-Fi
602,2455,4,Sci-Fi
602,1653,1,Sci-Fi
602,3269,2,Sci-Fi
602,2613,1,Sci-Fi
602,2615,5,Sci-Fi
602,1676,1,Sci-Fi
602,2628,1,Sci-Fi
602,1690,4,Sci-Fi
602,1692,1,Sci-Fi
602,2495,5,Sci-Fi
602,2640,3,Sci-Fi
602,2642,1,Sci-Fi
602,2657,5,Sci-Fi
602,2660,5,Sci-Fi
602,2661,4,Sci-Fi
602,2664,5,Sci-Fi
602,2665,5,Sci-Fi
602,2667,3,Sci-Fi
602,256,1,Sci-Fi
602,3471,5,Sci-Fi
602,2672,5,Sci-Fi
602,1876,1,Sci-Fi
602,260,5,Sci-Fi
602,3638,5,Sci-Fi
602,426,5,Sci-Fi
602,2699,5,Sci-Fi
602,3660,1,Sci-Fi
602,1127,1,Sci-Fi
602,1129,1,Sci-Fi
602,3827,4,Sci-Fi
602,3696,1,Sci-Fi
602,3698,3,Sci-Fi
602,3699,5,Sci-Fi
602,480,4,Sci-Fi
602,1301,5,Sci-Fi
602,2105,1,Sci-Fi
602,1306,5,Sci-Fi
602,2116,2,Sci-Fi
602,2117,5,Sci-Fi
602,1320,5,Sci-Fi
602,1334,4,Sci-Fi
602,3878,1,Sci-Fi
602,1196,5,Sci-Fi
602,671,1,Sci-Fi
602,674,5,Sci-Fi
602,1356,5,Sci-Fi
602,1371,2,Sci-Fi
602,1372,5,Sci-Fi
602,1374,5,Sci-Fi
602,1375,5,Sci-Fi
602,1376,5,Sci-Fi
602,1527,2,Sci-Fi
602,1396,3,Sci-Fi
602,2346,1,Sci-Fi
602,1544,3,Sci-Fi
602,3156,3,Sci-Fi
602,3300,3,Sci-Fi
602,2363,1,Sci-Fi
602,2365,3,Sci-Fi
602,3175,5,Sci-Fi
602,1573,3,Sci-Fi
602,2377,1,Sci-Fi
602,2527,1,Sci-Fi
602,2528,5,Sci-Fi
602,1580,5,Sci-Fi
602,2529,5,Sci-Fi
602,1584,4,Sci-Fi
602,2530,4,Sci-Fi
602,2532,3,Sci-Fi
602,2533,3,Sci-Fi
602,2393,5,Sci-Fi
602,3340,5,Sci-Fi
602,1748,3,Sci-Fi
602,2553,3,Sci-Fi
602,2554,1,Sci-Fi
602,3503,3,Sci-Fi
602,1909,1,Sci-Fi
602,2571,5,Sci-Fi
602,3375,1,Sci-Fi
602,1779,3,Sci-Fi
602,2722,1,Sci-Fi
602,3527,5,Sci-Fi
602,1924,1,Sci-Fi
602,316,3,Sci-Fi
602,329,5,Sci-Fi
602,185,4,Sci-Fi
602,332,1,Sci-Fi
602,198,1,Sci-Fi
602,1019,5,Sci-Fi
602,24,2,Sci-Fi
602,29,3,Sci-Fi
602,3701,4,Sci-Fi
602,3702,5,Sci-Fi
602,3703,5,Sci-Fi
602,2901,2,Sci-Fi
602,3704,2,Sci-Fi
602,32,3,Sci-Fi
602,2916,4,Sci-Fi
602,504,1,Sci-Fi
602,512,2,Sci-Fi
602,1200,5,Sci-Fi
602,3745,5,Sci-Fi
602,1205,1,Sci-Fi
602,1206,5,Sci-Fi
602,76,3,Sci-Fi
602,2011,5,Sci-Fi
602,2012,5,Sci-Fi
602,1210,5,Sci-Fi
602,1214,5,Sci-Fi
602,3758,1,Sci-Fi
602,541,5,Sci-Fi
602,1077,4,Sci-Fi
602,2021,5,Sci-Fi
602,3770,2,Sci-Fi
602,2034,5,Sci-Fi
602,1097,5,Sci-Fi
602,3923,3,Sci-Fi
602,3926,5,Sci-Fi
602,3927,5,Sci-Fi
602,2046,5,Sci-Fi
602,2985,5,Sci-Fi
602,2986,4,Sci-Fi
603,3793,3,Sci-Fi
603,780,3,Sci-Fi
603,480,4,Sci-Fi
603,1573,4,Sci-Fi
603,1580,3,Sci-Fi
603,2571,4,Sci-Fi
603,1917,4,Sci-Fi
604,3793,3,Sci-Fi
604,2054,3,Sci-Fi
604,2995,2,Horror
604,589,5,Sci-Fi
604,1270,4,Sci-Fi
604,3033,2,Sci-Fi
604,2094,3,Sci-Fi
604,780,4,Sci-Fi
604,788,2,Sci-Fi
604,2407,3,Sci-Fi
604,2408,2,Sci-Fi
604,3081,3,Horror
604,2288,3,Sci-Fi
604,2455,3,Sci-Fi
604,1653,3,Sci-Fi
604,3269,3,Sci-Fi
604,1676,3,Sci-Fi
604,2628,4,Sci-Fi
604,1831,2,Sci-Fi
604,1690,3,Sci-Fi
604,2640,3,Sci-Fi
604,2641,3,Sci-Fi
604,2642,2,Sci-Fi
604,2643,2,Sci-Fi
604,2657,1,Sci-Fi
604,1862,2,Sci-Fi
604,3471,3,Sci-Fi
604,2672,2,Sci-Fi
604,1876,4,Sci-Fi
604,260,5,Sci-Fi
604,2826,3,Horror
604,2827,2,Sci-Fi
604,1882,2,Sci-Fi
604,3638,3,Sci-Fi
604,435,2,Sci-Fi
604,442,3,Sci-Fi
604,1127,3,Sci-Fi
604,1129,3,Sci-Fi
604,3698,2,Sci-Fi
604,3699,4,Sci-Fi
604,480,4,Sci-Fi
604,2105,3,Sci-Fi
604,1320,2,Sci-Fi
604,1326,1,Horror
604,1196,3,Sci-Fi
604,1356,3,Sci-Fi
604,2167,3,Horror
604,1371,1,Sci-Fi
604,1372,4,Sci-Fi
604,1373,2,Sci-Fi
604,1374,4,Sci-Fi
604,1375,3,Sci-Fi
604,1376,5,Sci-Fi
604,849,2,Sci-Fi
604,2322,2,Sci-Fi
604,1527,3,Sci-Fi
604,1387,5,Horror
604,1389,1,Horror
604,2346,4,Sci-Fi
604,1544,3,Sci-Fi
604,3156,3,Sci-Fi
604,880,2,Sci-Fi
604,3300,2,Sci-Fi
604,3175,2,Sci-Fi
604,1573,4,Sci-Fi
604,2528,4,Sci-Fi
604,1580,4,Sci-Fi
604,1584,3,Sci-Fi
604,2533,3,Sci-Fi
604,1590,2,Sci-Fi
604,2393,3,Sci-Fi
604,3354,3,Sci-Fi
604,2701,2,Sci-Fi
604,1909,3,Sci-Fi
604,2713,2,Horror
604,2716,3,Horror
604,2571,4,Sci-Fi
604,2719,2,Horror
604,1917,3,Sci-Fi
604,2722,3,Sci-Fi
604,3527,3,Sci-Fi
604,316,3,Sci-Fi
604,329,3,Sci-Fi
604,185,2,Sci-Fi
604,196,3,Sci-Fi
604,3701,4,Sci-Fi
604,3702,3,Sci-Fi
604,3703,3,Sci-Fi
604,3704,3,Sci-Fi
604,32,3,Sci-Fi
604,2916,5,Sci-Fi
604,379,3,Sci-Fi
604,1200,3,Sci-Fi
604,1206,3,Sci-Fi
604,2009,4,Sci-Fi
604,70,2,Horror
604,2011,3,Sci-Fi
604,1210,5,Sci-Fi
604,1214,4,Sci-Fi
604,541,3,Sci-Fi
604,1077,3,Sci-Fi
604,2034,2,Sci-Fi
604,2976,3,Horror
604,1097,4,Sci-Fi
604,1240,5,Sci-Fi
604,2985,4,Sci-Fi
605,2995,4,Horror
605,1407,2,Horror
605,1270,4,Sci-Fi
605,780,5,Sci-Fi
605,1603,4,Sci-Fi
605,3081,4,Horror
605,1644,3,Horror
605,2617,4,Horror
605,2628,4,Sci-Fi
605,2672,4,Sci-Fi
605,260,5,Sci-Fi
605,2826,4,Horror
605,2827,3,Sci-Fi
605,2699,4,Sci-Fi
605,1127,4,Sci-Fi
605,480,4,Sci-Fi
605,1544,3,Sci-Fi
605,3300,5,Sci-Fi
605,3175,4,Sci-Fi
605,1573,5,Sci-Fi
605,1580,5,Sci-Fi
605,1584,5,Sci-Fi
605,3354,3,Sci-Fi
605,1909,5,Sci-Fi
605,2710,1,Horror
605,2716,5,Horror
605,2571,5,Sci-Fi
605,2719,4,Horror
606,3175,5,Sci-Fi
606,2716,3,Horror
606,2985,2,Sci-Fi
607,1270,5,Sci-Fi
607,2393,4,Sci-Fi
608,2995,3,Horror
608,724,3,Horror
608,1407,5,Horror
608,2094,2,Sci-Fi
608,780,3,Sci-Fi
608,799,2,Horror
608,2428,4,Sci-Fi
608,1644,3,Horror
608,2606,4,Horror
608,2461,4,Horror
608,3264,2,Horror
608,2462,5,Horror
608,3273,4,Horror
608,2662,2,Sci-Fi
608,1876,5,Sci-Fi
608,3499,2,Horror
608,2699,2,Sci-Fi
608,3661,3,Sci-Fi
608,3662,3,Sci-Fi
608,3826,3,Sci-Fi
608,3697,3,Sci-Fi
608,480,5,Sci-Fi
608,1336,2,Horror
608,1339,3,Horror
608,1196,3,Sci-Fi
608,1342,3,Horror
608,2315,4,Horror
608,842,4,Horror
608,1527,3,Sci-Fi
608,2338,3,Horror
608,1396,2,Sci-Fi
608,879,2,Horror
608,2514,2,Horror
608,2515,3,Horror
608,1717,4,Horror
608,1580,3,Sci-Fi
608,1909,2,Sci-Fi
608,2571,2,Sci-Fi
608,1917,3,Sci-Fi
608,2722,2,Sci-Fi
608,330,3,Horror
608,196,3,Sci-Fi
608,3704,3,Sci-Fi
608,3709,3,Horror
608,32,1,Sci-Fi
608,2916,3,Sci-Fi
608,1973,3,Horror
608,366,3,Horror
608,2793,3,Horror
608,70,5,Horror
608,1210,3,Sci-Fi
608,2026,4,Horror
608,3919,3,Horror
609,3793,3,Sci-Fi
609,589,5,Sci-Fi
609,780,5,Sci-Fi
609,1676,5,Sci-Fi
609,2628,4,Sci-Fi
609,260,5,Sci-Fi
609,3827,3,Sci-Fi
609,480,4,Sci-Fi
609,3863,4,Sci-Fi
609,1196,5,Sci-Fi
609,1356,5,Sci-Fi
609,1374,5,Sci-Fi
609,1527,4,Sci-Fi
609,3300,4,Sci-Fi
609,3175,4,Sci-Fi
609,1580,5,Sci-Fi
609,2393,4,Sci-Fi
609,1909,4,Sci-Fi
609,2571,5,Sci-Fi
609,3527,5,Sci-Fi
609,316,4,Sci-Fi
609,32,4,Sci-Fi
609,2916,4,Sci-Fi
609,3745,4,Sci-Fi
609,1210,4,Sci-Fi
609,541,4,Sci-Fi
609,1240,5,Sci-Fi
610,2053,1,Sci-Fi
610,2054,1,Sci-Fi
610,589,5,Sci-Fi
610,1270,3,Sci-Fi
610,750,5,Sci-Fi
610,3033,4,Sci-Fi
610,924,5,Sci-Fi
610,780,3,Sci-Fi
610,2407,2,Sci-Fi
610,2455,3,Sci-Fi
610,1653,2,Sci-Fi
610,1676,1,Sci-Fi
610,2628,5,Sci-Fi
610,1690,3,Sci-Fi
610,2664,2,Sci-Fi
610,3471,3,Sci-Fi
610,1876,2,Sci-Fi
610,260,4,Sci-Fi
610,1127,3,Sci-Fi
610,3699,2,Sci-Fi
610,480,4,Sci-Fi
610,2105,4,Sci-Fi
610,2117,4,Sci-Fi
610,1320,2,Sci-Fi
610,1196,5,Sci-Fi
610,2140,4,Sci-Fi
610,671,3,Sci-Fi
610,1356,5,Sci-Fi
610,2311,3,Sci-Fi
610,1372,3,Sci-Fi
610,1374,4,Sci-Fi
610,1375,3,Sci-Fi
610,1376,2,Sci-Fi
610,1527,5,Sci-Fi
610,1396,3,Sci-Fi
610,3175,3,Sci-Fi
610,1580,5,Sci-Fi
610,1584,4,Sci-Fi
610,2393,4,Sci-Fi
610,1909,5,Sci-Fi
610,2571,2,Sci-Fi
610,1917,1,Sci-Fi
610,3527,4,Sci-Fi
610,316,2,Sci-Fi
610,173,2,Sci-Fi
610,329,3,Sci-Fi
610,1019,2,Sci-Fi
610,3702,5,Sci-Fi
610,3703,3,Sci-Fi
610,3704,3,Sci-Fi
610,32,2,Sci-Fi
610,2916,1,Sci-Fi
610,1200,4,Sci-Fi
610,1206,3,Sci-Fi
610,2011,1,Sci-Fi
610,2012,1,Sci-Fi
610,1210,4,Sci-Fi
610,1214,5,Sci-Fi
610,541,5,Sci-Fi
610,2021,5,Sci-Fi
610,2968,1,Sci-Fi
610,2034,3,Sci-Fi
610,1097,3,Sci-Fi
610,1240,5,Sci-Fi
610,2985,2,Sci-Fi
611,3793,4,Sci-Fi
611,589,5,Sci-Fi
611,3081,4,Horror
611,968,4,Sci-Fi
611,1644,4,Horror
611,2455,4,Sci-Fi
611,2628,3,Sci-Fi
611,1690,2,Sci-Fi
611,1127,4,Sci-Fi
611,3826,3,Sci-Fi
611,480,3,Sci-Fi
611,1320,3,Sci-Fi
611,1356,4,Sci-Fi
611,2167,4,Horror
611,3175,4,Sci-Fi
611,1580,4,Sci-Fi
611,2529,5,Sci-Fi
611,1584,5,Sci-Fi
611,2530,4,Sci-Fi
611,2533,4,Sci-Fi
611,2701,3,Sci-Fi
611,2716,4,Horror
611,2571,5,Sci-Fi
611,24,5,Sci-Fi
611,32,4,Sci-Fi
611,1200,5,Sci-Fi
611,1214,5,Sci-Fi
611,1097,3,Sci-Fi
611,3927,4,Sci-Fi
612,589,5,Sci-Fi
612,2455,3,Sci-Fi
612,1129,3,Sci-Fi
612,480,5,Sci-Fi
612,2160,4,Horror
612,1544,3,Sci-Fi
612,1580,4,Sci-Fi
612,3928,2,Horror
613,1258,4,Horror
613,589,5,Sci-Fi
613,1270,5,Sci-Fi
613,2407,3,Sci-Fi
613,3070,3,Sci-Fi
613,3699,4,Sci-Fi
613,1196,5,Sci-Fi
613,1199,4,Sci-Fi
613,1374,3,Sci-Fi
613,1376,4,Sci-Fi
613,3527,4,Sci-Fi
613,3700,3,Sci-Fi
613,3703,2,Sci-Fi
613,1965,4,Sci-Fi
613,32,4,Sci-Fi
613,1994,3,Horror
613,1210,5,Sci-Fi
613,541,5,Sci-Fi
614,1019,5,Sci-Fi
614,1097,2,Sci-Fi
615,1258,4,Horror
615,589,5,Sci-Fi
615,1270,5,Sci-Fi
615,1278,5,Horror
615,924,5,Sci-Fi
615,1676,3,Sci-Fi
615,2628,5,Sci-Fi
615,3471,3,Sci-Fi
615,260,5,Sci-Fi
615,1527,2,Sci-Fi
615,2366,3,Horror
615,1573,4,Sci-Fi
615,2527,4,Sci-Fi
615,1580,4,Sci-Fi
615,2529,2,Sci-Fi
615,2571,4,Sci-Fi
615,2916,4,Sci-Fi
615,1997,3,Horror
615,1200,4,Sci-Fi
615,1206,3,Sci-Fi
615,1214,4,Sci-Fi
615,1219,3,Horror
615,541,4,Sci-Fi
615,1077,4,Sci-Fi
615,1097,3,Sci-Fi
615,1240,5,Sci-Fi
616,3793,3,Sci-Fi
616,589,5,Sci-Fi
616,1274,5,Sci-Fi
616,741,5,Sci-Fi
616,750,5,Sci-Fi
616,260,5,Sci-Fi
616,480,4,Sci-Fi
616,3863,2,Sci-Fi
616,1196,5,Sci-Fi
616,2160,5,Horror
616,1544,3,Sci-Fi
616,1580,4,Sci-Fi
616,3354,2,Sci-Fi
616,3745,2,Sci-Fi
616,1214,5,Sci-Fi
616,541,5,Sci-Fi
617,589,3,Sci-Fi
617,2628,3,Sci-Fi
617,3300,4,Sci-Fi
618,3930,2,Horror
618,589,4,Sci-Fi
618,2454,3,Sci-Fi
618,2456,2,Sci-Fi
618,1130,2,Horror
618,611,1,Sci-Fi
618,1196,4,Sci-Fi
618,2717,3,Horror
618,2746,3,Horror
618,1965,2,Sci-Fi
618,1969,3,Horror
618,1970,3,Horror
618,1971,3,Horror
618,1972,2,Horror
618,1976,2,Horror
618,1977,1,Horror
618,1986,1,Horror
618,70,4,Horror
618,3917,4,Horror
618,3918,2,Horror
619,1196,4,Sci-Fi
619,1210,3,Sci-Fi
620,3793,4,Sci-Fi
620,799,4,Horror
620,3264,2,Horror
620,435,3,Sci-Fi
620,3863,3,Sci-Fi
620,3864,5,Sci-Fi
620,1391,2,Sci-Fi
620,1396,4,Sci-Fi
620,3175,4,Sci-Fi
620,1580,4,Sci-Fi
620,3354,1,Sci-Fi
620,3535,3,Horror
